match_id,rally_id,ball_round,tournament,year,responder_name,responder_code,opponent_move,response,opp_landing_zone,opp_landing_x,opp_landing_y,opp_hit_height,resp_aroundhead,resp_backhand,resp_player_zone,resp_landing_zone,resp_landing_x,resp_landing_y,score_A_before,score_B_before,rally_continues,responder_won_point,responder_lost_point,win_score,responder_won_rally
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r4,4,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,net shot,lob,front,451.0,529.0,above_net,False,True,back,back,729.0,396.0,1,3,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r4,5,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,lob,clear,back,729.0,396.0,above_net,True,False,back,front,905.0,669.0,1,3,0,1,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,3,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,drop,lob,mid,494.0,442.0,below_net,False,False,back,mid,463.0,641.0,1,4,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,4,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,lob,clear,mid,463.0,641.0,above_net,True,False,back,back,546.0,393.0,1,4,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,5,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,clear,drop,back,546.0,393.0,below_net,False,False,back,mid,877.0,561.0,1,4,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,6,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,drop,lob,mid,877.0,561.0,below_net,False,False,back,back,756.0,411.0,1,4,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,7,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,lob,smash,back,756.0,411.0,above_net,False,False,back,mid,848.0,588.0,1,4,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,8,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,smash,return net,mid,848.0,588.0,below_net,False,False,back,back,555.0,452.0,1,4,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,9,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,return net,lob,back,555.0,452.0,above_net,False,False,back,mid,425.0,646.0,1,4,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,10,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,lob,smash,mid,425.0,646.0,below_net,True,False,back,back,645.0,503.0,1,4,0,0,1,0,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r6,3,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,clear,clear,back,758.0,388.0,below_net,True,False,back,front,885.0,651.0,1,5,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r6,4,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,clear,clear,front,885.0,651.0,below_net,False,False,front,front,818.0,373.0,1,5,0,0,1,0,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,3,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,drop,net shot,mid,449.0,449.0,below_net,False,False,mid,front,461.0,516.0,2,5,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,4,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,net shot,lob,front,461.0,516.0,above_net,False,True,back,front,513.0,393.0,2,5,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,5,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,lob,drop,front,513.0,393.0,above_net,False,False,back,mid,479.0,572.0,2,5,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,6,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,drop,net shot,mid,479.0,572.0,below_net,False,True,back,back,625.0,479.0,2,5,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,7,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,net shot,net shot,back,625.0,479.0,above_net,False,True,back,back,723.0,504.0,2,5,0,0,1,0,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r8,3,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,wrist smash,defensive lob,mid,438.0,583.0,below_net,False,True,back,mid,491.0,400.0,2,6,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r8,4,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,defensive lob,clear,mid,491.0,400.0,above_net,False,False,back,mid,431.0,656.0,2,6,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r8,5,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,clear,drop,mid,431.0,656.0,below_net,True,False,back,back,533.0,444.0,2,6,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r8,6,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,drop,net shot,back,533.0,444.0,below_net,False,False,back,front,437.0,521.0,2,6,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r8,7,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,net shot,lob,front,437.0,521.0,above_net,False,True,front,mid,489.0,405.0,2,6,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r8,8,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,lob,drop,mid,489.0,405.0,above_net,False,False,back,front,878.0,535.0,2,6,0,1,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r9,3,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,drop,lob,front,467.0,471.0,below_net,False,False,mid,mid,427.0,650.0,3,6,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r9,4,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,lob,clear,mid,427.0,650.0,above_net,True,False,back,front,480.0,393.0,3,6,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r9,5,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,clear,clear,front,480.0,393.0,below_net,False,False,mid,back,487.0,659.0,3,6,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r9,6,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,clear,wrist smash,back,487.0,659.0,below_net,False,False,back,mid,789.0,426.0,3,6,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r9,7,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,wrist smash,return net,mid,789.0,426.0,below_net,False,True,back,front,853.0,526.0,3,6,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r9,8,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,return net,lob,front,853.0,526.0,above_net,False,False,front,back,547.0,395.0,3,6,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r9,9,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,lob,clear,back,547.0,395.0,above_net,False,False,back,front,526.0,683.0,3,6,0,0,1,0,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r10,3,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,drop,net shot,mid,905.0,583.0,below_net,False,False,mid,front,807.0,486.0,3,7,1,0,0,1,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r10,4,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,net shot,net shot,front,807.0,486.0,above_net,False,True,front,front,867.0,521.0,3,7,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r10,5,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,net shot,lob,front,867.0,521.0,below_net,False,False,front,mid,861.0,406.0,3,7,0,0,1,0,0.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r11,3,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,Akane YAMAGUCHI,B,clear,smash,front,490.0,394.0,below_net,False,False,back,mid,426.0,600.0,3,8,1,0,0,1,1.0
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r11,4,TotalEnergies BWF Thomas and Uber Cup Finals 2022,2022.0,An Se Young,A,smash,return net,mid,426.0,600.0,below_net,False,True,back,front,462.0,504.0,3,8,0,0,1,0,0.0
