match_id,rally_id,ball_round,player,player_name,tournament,round,year,shot_type,aroundhead,backhand,hit_height_label,hit_zone,hit_x,hit_y,landing_zone,landing_x,landing_y,player_zone,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,score_A,score_B,lose_reason_en,win_reason_en,ends_rally,rally_winner_code
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,3,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,drop,False,False,below_net,front,465.0,394.0,front,456.0,540.0,front,500.0,390.0,8.0,598.0,592.0,1,1,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,4,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,lob,False,True,above_net,front,456.0,540.0,front,508.0,391.0,back,491.0,557.0,8.0,572.0,417.0,1,1,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,5,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,clear,False,False,below_net,front,508.0,391.0,mid,403.0,660.0,back,541.0,385.0,8.0,613.0,585.0,1,1,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,6,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,drop,False,False,below_net,mid,403.0,660.0,front,486.0,481.0,back,515.0,649.0,8.0,589.0,413.0,1,1,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,7,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,lob,False,False,above_net,front,486.0,481.0,front,823.0,656.0,back,523.0,456.0,8.0,516.0,620.0,1,1,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,8,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,clear,False,False,below_net,front,823.0,656.0,back,765.0,396.0,back,775.0,647.0,8.0,623.0,430.0,1,1,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,9,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,clear,True,False,below_net,back,765.0,396.0,front,900.0,653.0,back,733.0,404.0,8.0,716.0,607.0,1,1,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,10,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,drop,False,False,below_net,front,900.0,653.0,front,470.0,473.0,front,854.0,650.0,8.0,710.0,409.0,1,1,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,11,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,lob,False,False,above_net,front,470.0,473.0,mid,450.0,654.0,back,517.0,457.0,8.0,673.0,611.0,1,1,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,12,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,clear,False,False,below_net,mid,450.0,654.0,mid,803.0,390.0,back,518.0,650.0,8.0,563.0,439.0,1,1,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,13,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,drop,False,True,below_net,mid,803.0,390.0,front,887.0,546.0,back,750.0,393.0,8.0,685.0,598.0,1,1,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r2,14,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,net shot,False,False,above_net,front,887.0,546.0,front,837.0,474.0,mid,825.0,555.0,8.0,681.0,418.0,1,1,opponent winner,winner,True,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r3,1,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,long service,False,False,above_net,unk,,,back,868.0,396.0,back,625.0,584.0,8.0,714.0,416.0,1,2,out of bounds,opponent out of bounds,True,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r4,1,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,long service,False,False,above_net,unk,,,back,767.0,664.0,back,605.0,449.0,8.0,745.0,617.0,1,3,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r4,2,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,drop,False,False,below_net,back,767.0,664.0,mid,465.0,437.0,back,758.0,657.0,8.0,634.0,426.0,1,3,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r4,3,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,net shot,False,False,above_net,mid,465.0,437.0,front,451.0,529.0,back,527.0,421.0,8.0,682.0,605.0,1,3,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r4,4,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,lob,False,True,above_net,front,451.0,529.0,back,729.0,396.0,back,503.0,555.0,8.0,579.0,423.0,1,3,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r4,5,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,clear,True,False,below_net,back,729.0,396.0,front,905.0,669.0,back,668.0,410.0,8.0,616.0,577.0,1,3,misjudged landing,opponent misjudged,True,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,1,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,long service,False,False,above_net,unk,,,mid,432.0,657.0,back,656.0,447.0,8.0,517.0,613.0,1,4,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,2,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,drop,False,False,below_net,mid,432.0,657.0,mid,494.0,442.0,mid,436.0,655.0,8.0,613.0,427.0,1,4,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,3,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,lob,False,False,above_net,mid,494.0,442.0,mid,463.0,641.0,back,542.0,427.0,8.0,495.0,626.0,1,4,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,4,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,clear,True,False,below_net,mid,463.0,641.0,back,546.0,393.0,back,563.0,617.0,8.0,573.0,424.0,1,4,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,5,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,drop,False,False,below_net,back,546.0,393.0,mid,877.0,561.0,back,559.0,399.0,8.0,657.0,601.0,1,4,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,6,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,lob,False,False,above_net,mid,877.0,561.0,back,756.0,411.0,back,778.0,587.0,8.0,608.0,408.0,1,4,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,7,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,smash,False,False,below_net,back,756.0,411.0,mid,848.0,588.0,back,740.0,420.0,8.0,761.0,581.0,1,4,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,8,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,return net,False,False,above_net,mid,848.0,588.0,back,555.0,452.0,back,765.0,600.0,8.0,733.0,423.0,1,4,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,9,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,lob,False,False,below_net,back,555.0,452.0,mid,425.0,646.0,back,619.0,448.0,8.0,709.0,611.0,1,4,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r5,10,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,smash,True,False,below_net,mid,425.0,646.0,back,645.0,503.0,back,539.0,643.0,8.0,578.0,443.0,1,4,net fault,opponent net fault,True,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r6,1,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,unknown,False,False,above_net,unk,,,unk,,,unk,,,,,,1,5,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r6,2,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,clear,False,False,below_net,unk,,,back,758.0,388.0,back,758.0,640.0,8.0,649.0,426.0,1,5,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r6,3,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,clear,True,False,below_net,back,758.0,388.0,front,885.0,651.0,back,701.0,402.0,8.0,698.0,595.0,1,5,,,False,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r6,4,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,clear,False,False,below_net,front,885.0,651.0,front,818.0,373.0,front,854.0,656.0,8.0,682.0,417.0,1,5,out of bounds,opponent out of bounds,True,B
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,1,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,long service,False,False,above_net,unk,,,mid,440.0,659.0,back,649.0,448.0,8.0,518.0,619.0,2,5,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,2,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,drop,False,False,below_net,mid,440.0,659.0,mid,449.0,449.0,mid,455.0,660.0,8.0,604.0,428.0,2,5,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,3,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,net shot,False,False,above_net,mid,449.0,449.0,front,461.0,516.0,mid,505.0,439.0,8.0,542.0,624.0,2,5,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,4,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,lob,False,True,above_net,front,461.0,516.0,front,513.0,393.0,back,499.0,539.0,8.0,584.0,436.0,2,5,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,5,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,drop,False,False,below_net,front,513.0,393.0,mid,479.0,572.0,back,547.0,395.0,8.0,606.0,577.0,2,5,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,6,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,net shot,False,True,above_net,mid,479.0,572.0,back,625.0,479.0,back,640.0,585.0,9.0,552.0,397.0,2,5,,,False,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r7,7,B,Akane YAMAGUCHI,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,net shot,False,True,above_net,back,625.0,479.0,back,723.0,504.0,back,604.0,461.0,8.0,636.0,580.0,2,5,net fault,opponent net fault,True,A
AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals|set1.csv|r8,1,A,An Se Young,TotalEnergies BWF Thomas and Uber Cup Finals 2022,Semi-finals,2022.0,long service,False,False,above_net,unk,,,back,549.0,388.0,back,666.0,581.0,8.0,534.0,418.0,2,6,,,False,B
